year,month,day,hour,season,PM_Dongsihuan,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,week,work
2012,8,25,3,2,123,16,88,1013,18,SE,13.42,0,0,Saturday,No
2012,8,25,4,2,145,16,88,1013,18,SE,15.21,0,0,Saturday,No
2012,8,25,5,2,135,16,93,1013,17,cv,0.89,0,0,Saturday,No
2012,8,25,6,2,203,16,93,1013,17,NE,0.89,0,0,Saturday,No
2012,8,25,7,2,156,17,88,1013,19,cv,0.89,0,0,Saturday,No
2012,8,25,8,2,151,17,77,1013,21,cv,1.78,0,0,Saturday,Yes
2012,8,25,9,2,204,18,73,1013,23,cv,2.67,0,0,Saturday,Yes
2012,8,25,10,2,208,18,65,1013,25,cv,3.56,0,0,Saturday,Yes
2012,8,25,11,2,172,17,54,1013,27,cv,4.45,0,0,Saturday,Yes
2012,8,25,12,2,92,17,54,1012,27,SE,1.79,0,0,Saturday,Yes
2012,8,25,13,2,129,17,51,1012,28,cv,1.79,0,0,Saturday,Yes
2012,8,25,14,2,199,15,42,1011,29,SE,4.02,0,0,Saturday,Yes
2012,8,25,15,2,109,14,39,1011,29,SE,7.15,0,0,Saturday,Yes
2012,8,25,16,2,75,15,42,1010,29,SE,11.17,0,0,Saturday,Yes
2012,8,25,17,2,114,16,48,1010,28,SE,15.19,0,0,Saturday,Yes
2012,8,25,18,2,105,16,50,1010,27,SE,18.32,0,0,Saturday,No
2012,8,25,19,2,142,17,61,1010,25,SE,21.45,0,0,Saturday,No
2012,8,25,20,2,140,17,64,1011,24,SE,23.24,0,0,Saturday,No
2012,8,25,21,2,82,17,64,1011,24,SE,25.03,0,0,Saturday,No
2012,8,25,22,2,105,17,68,1011,23,SE,26.82,0,0,Saturday,No
2012,8,25,23,2,102,19,83,1011,22,SE,27.71,0,0,Saturday,No
2012,8,26,0,2,121,18,82,1011,21,SE,28.6,0,0,Sunday,No
2012,8,26,1,2,165,18,88,1011,20,cv,0.89,0,0,Sunday,No
2012,8,26,2,2,192,18,82,1011,21,SE,1.79,0,0,Sunday,No
2012,8,26,3,2,231,18,88,1011,20,cv,0.89,0,0,Sunday,No
2012,8,26,4,2,208,18,88,1011,20,cv,1.78,0,0,Sunday,No
2012,8,26,5,2,217,18,88,1011,20,cv,2.67,0,0,Sunday,No
2012,8,26,6,2,205,18,93,1011,19,cv,3.56,0,0,Sunday,No
2012,8,26,7,2,190,18,88,1012,20,cv,4.45,0,0,Sunday,No
2012,8,26,8,2,170,19,78,1012,23,NW,1.79,0,0,Sunday,Yes
2012,8,26,9,2,204,19,69,1012,25,SE,1.79,0,0,Sunday,Yes
2012,8,26,10,2,196,18,61,1011,26,SE,3.58,0,0,Sunday,Yes
2012,8,26,11,2,196,18,61,1011,26,SE,5.37,0,0,Sunday,Yes
2012,8,26,12,2,169,19,54,1011,29,SE,8.5,0,0,Sunday,Yes
2012,8,26,13,2,148,17,48,1010,29,SE,12.52,0,0,Sunday,Yes
2012,8,26,14,2,111,18,51,1009,29,SE,16.54,0,0,Sunday,Yes
2012,8,26,15,2,165,17,48,1009,29,SE,19.67,0,0,Sunday,Yes
2012,8,26,16,2,167,19,54,1009,29,SE,23.69,0,0,Sunday,Yes
2012,8,26,17,2,144,19,54,1009,29,SE,26.82,0,0,Sunday,Yes
2012,8,26,18,2,140,19,61,1009,27,SE,28.61,0,0,Sunday,No
2012,8,26,19,2,109,19,65,1009,26,SE,31.74,0,0,Sunday,No
2012,8,26,20,2,74,20,69,1010,26,SE,34.87,0,0,Sunday,No
2012,8,26,21,2,133,20,73,1010,25,SE,38,0,0,Sunday,No
2012,8,26,22,2,83,20,73,1010,25,SE,41.13,0,0,Sunday,No
2012,8,26,23,2,122,21,83,1010,24,SE,42.92,0,0,Sunday,No
2012,8,27,0,2,122,21,83,1010,24,cv,0.89,0,0,Monday,No
2012,8,27,1,2,53,22,88,1010,24,SE,1.79,0,0,Monday,No
2012,8,27,2,2,110,22,88,1010,24,cv,0.89,1.3,1.3,Monday,No
2012,8,27,3,2,97,22,88,1010,24,SE,1.79,13.3,14.6,Monday,No
2012,8,27,4,2,114,22,94,1010,23,SE,3.58,0.2,14.8,Monday,No
2012,8,27,5,2,81,22,94,1010,23,cv,0.89,0,0,Monday,No
2012,8,27,6,2,98,22,94,1010,23,cv,1.78,0,0,Monday,No
2012,8,27,7,2,87,22,94,1010,23,SE,1.79,0,0,Monday,No
2012,8,27,8,2,85,22,94,1010,23,SE,3.58,0,0,Monday,Yes
2012,8,27,9,2,67,22,88,1010,24,SE,5.37,0,0,Monday,Yes
2012,8,27,10,2,77,22,83,1010,25,cv,0.89,0,0,Monday,Yes
2012,8,27,11,2,57,22,78,1010,26,SE,1.79,0,0,Monday,Yes
2012,8,27,12,2,46,21,65,1009,28,SE,3.58,0,0,Monday,Yes
2012,8,27,13,2,46,21,65,1009,28,SE,5.37,0,0,Monday,Yes
2012,8,27,14,2,46,22,65,1009,29,SE,7.16,0,0,Monday,Yes
2012,8,27,15,2,71,22,65,1008,29,SE,10.29,0,0,Monday,Yes
2012,8,27,16,2,78,21,62,1008,29,SE,13.42,0,0,Monday,Yes
2012,8,27,17,2,66,21,65,1008,28,SE,16.55,0,0,Monday,Yes
2012,8,27,18,2,105,22,74,1008,27,SE,20.57,0,0,Monday,No
2012,8,27,19,2,37,21,78,1008,25,SE,22.36,0,0,Monday,No
2012,8,27,20,2,52,22,83,1009,25,SE,25.49,0,0,Monday,No
2012,8,27,21,2,74,22,88,1009,24,SE,27.28,0,0,Monday,No
2012,8,27,22,2,49,22,88,1009,24,SE,29.07,0,0,Monday,No
2012,8,27,23,2,65,22,88,1008,24,SE,30.86,0,0,Monday,No
2012,8,28,0,2,59,22,88,1008,24,SE,32.65,0,0,Tuesday,No
2012,8,28,1,2,58,22,94,1008,23,cv,0.89,0,0,Tuesday,No
2012,8,28,2,2,69,22,94,1007,23,cv,1.78,0,0,Tuesday,No
2012,8,28,3,2,66,22,94,1007,23,SE,1.79,0,0,Tuesday,No
2012,8,28,4,2,89,22,100,1006,22,cv,0.45,0,0,Tuesday,No
2012,8,28,5,2,90,21,100,1006,21,NE,0.89,0,0,Tuesday,No
2012,8,28,6,2,100,22,100,1006,22,NW,1.79,0,0,Tuesday,No
2012,8,28,7,2,90,22,100,1006,22,NW,3.58,0,0,Tuesday,No
2012,8,28,8,2,74,22,88,1006,24,cv,0.89,0,0,Tuesday,Yes
2012,8,28,9,2,83,22,78,1005,26,NW,3.13,0,0,Tuesday,Yes
2012,8,28,10,2,189,22,69,1004,28,NE,1.79,0,0,Tuesday,Yes
2012,8,28,11,2,86,21,62,1003,29,cv,0.89,0,0,Tuesday,Yes
2012,8,28,12,2,55,21,55,1002,31,NE,1.79,0,0,Tuesday,Yes
2012,8,28,13,2,68,21,52,1001,32,cv,1.79,0,0,Tuesday,Yes
2012,8,28,14,2,62,19,43,1000,33,cv,2.68,0,0,Tuesday,Yes
2012,8,28,15,2,86,20,46,999,33,NE,1.79,0,0,Tuesday,Yes
2012,8,28,16,2,75,19,43,999,33,SE,1.79,0,0,Tuesday,Yes
2012,8,28,17,2,62,17,36,998,34,NW,3.13,0,0,Tuesday,Yes
2012,8,28,18,2,159,19,46,998,32,SE,3.13,0,0,Tuesday,No
2012,8,28,19,2,233,21,55,998,31,SE,7.15,0,0,Tuesday,No
2012,8,28,20,2,96,22,69,999,28,SE,8.94,0,0,Tuesday,No
2012,8,28,21,2,94,23,83,1000,26,cv,0.89,0,0,Tuesday,No
2012,8,28,22,2,137,23,88,1000,25,cv,1.78,0,0,Tuesday,No
2012,8,28,23,2,146,23,88,1000,25,SE,3.13,0,0,Tuesday,No
2012,8,29,0,2,123,23,83,1000,26,SE,6.26,0,0,Wednesday,No
2012,8,29,1,2,137,23,94,1001,24,cv,0.89,0,0,Wednesday,No
2012,8,29,2,2,142,23,94,1001,24,SE,0.89,0,0,Wednesday,No
2012,8,29,3,2,159,22,94,1002,23,NW,1.79,0,0,Wednesday,No
2012,8,29,4,2,131,22,94,1002,23,NW,3.58,0,0,Wednesday,No
2012,8,29,5,2,172,21,88,1003,23,NW,5.37,0,0,Wednesday,No
2012,8,29,6,2,77,21,94,1004,22,NW,7.16,0,0,Wednesday,No
2012,8,29,7,2,50,22,94,1004,23,NW,10.29,0,0,Wednesday,No
2012,8,29,8,2,33,21,69,1005,27,NW,14.31,0,0,Wednesday,Yes
2012,8,29,9,2,29,20,55,1006,30,NW,19.23,0,0,Wednesday,Yes
2012,8,29,10,2,3,18,45,1006,31,NE,3.13,0,0,Wednesday,Yes
2012,8,29,11,2,32,17,38,1006,33,NW,4.02,0,0,Wednesday,Yes
2012,8,29,12,2,49,17,36,1006,34,NW,8.04,0,0,Wednesday,Yes
2012,8,29,13,2,24,15,32,1005,34,NE,4.02,0,0,Wednesday,Yes
2012,8,29,14,2,24,16,32,1005,35,NE,7.15,0,0,Wednesday,Yes
2012,8,29,15,2,40,17,34,1005,35,SE,3.13,0,0,Wednesday,Yes
2012,8,29,16,2,60,21,49,1005,33,SE,6.26,0,0,Wednesday,Yes
2012,8,29,17,2,85,23,62,1005,31,SE,10.28,0,0,Wednesday,Yes
2012,8,29,18,2,150,23,62,1005,31,SE,13.41,0,0,Wednesday,No
2012,8,29,19,2,178,24,74,1006,29,SE,15.2,0,0,Wednesday,No
2012,8,29,20,2,156,24,78,1007,28,cv,0.89,0,0,Wednesday,No
2012,8,29,21,2,352,23,78,1008,27,cv,1.78,0,0,Wednesday,No
2012,8,29,22,2,330,23,78,1008,27,SE,1.79,0,0,Wednesday,No
2012,8,29,23,2,263,22,78,1009,26,SE,4.92,0,0,Wednesday,No
2012,8,30,0,2,304,22,83,1009,25,SE,5.81,0,0,Thursday,No
2012,8,30,1,2,338,22,88,1009,24,NE,1.79,0,0,Thursday,No
2012,8,30,2,2,266,22,88,1009,24,cv,0.89,0,0,Thursday,No
2012,8,30,3,2,275,22,88,1009,24,SE,0.89,0,0,Thursday,No
2012,8,30,4,2,348,22,94,1009,23,NE,0.89,0,0,Thursday,No
2012,8,30,5,2,303,22,94,1009,23,SE,0.89,0,0,Thursday,No
2012,8,30,6,2,278,22,94,1009,23,NE,0.89,0,0,Thursday,No
2012,8,30,7,2,311,22,83,1010,25,NE,1.78,0,0,Thursday,No
2012,8,30,8,2,229,23,83,1010,26,cv,0.89,0,0,Thursday,Yes
2012,8,30,9,2,203,22,69,1010,28,cv,1.78,0,0,Thursday,Yes
2012,8,30,10,2,207,23,70,1010,29,cv,2.67,0,0,Thursday,Yes
2012,8,30,11,2,182,23,66,1010,30,cv,3.56,0,0,Thursday,Yes
2012,8,30,12,2,184,24,66,1009,31,SE,1.79,0,0,Thursday,Yes
2012,8,30,13,2,255,23,59,1008,32,SE,3.58,0,0,Thursday,Yes
2012,8,30,14,2,183,23,55,1008,33,SE,6.71,0,0,Thursday,Yes
2012,8,30,15,2,182,22,52,1007,33,SE,10.73,0,0,Thursday,Yes
2012,8,30,16,2,141,21,49,1008,33,SE,14.75,0,0,Thursday,Yes
2012,8,30,17,2,228,22,55,1008,32,SE,18.77,0,0,Thursday,Yes
2012,8,30,18,2,286,22,58,1008,31,SE,20.56,0,0,Thursday,No
2012,8,30,19,2,206,23,70,1008,29,SE,22.35,0,0,Thursday,No
2012,8,30,20,2,296,23,78,1009,27,cv,0.89,0,0,Thursday,No
2012,8,30,21,2,237,23,78,1009,27,SE,0.89,0,0,Thursday,No
2012,8,30,22,2,158,24,88,1009,26,SE,1.78,0,0,Thursday,No
2012,8,30,23,2,186,24,88,1009,26,SE,2.67,0,0,Thursday,No
2012,8,31,0,2,178,24,94,1010,25,SE,3.56,0,0,Friday,No
2012,8,31,1,2,228,24,88,1010,26,SE,5.35,0,0,Friday,No
2012,8,31,2,2,303,24,94,1010,25,SE,7.14,0,0,Friday,No
2012,8,31,3,2,257,24,94,1010,25,SE,8.93,0,0,Friday,No
2012,8,31,4,2,232,23,88,1010,25,SE,10.72,0,0,Friday,No
2012,8,31,5,2,187,23,94,1010,24,SE,12.51,0,0,Friday,No
2012,8,31,6,2,247,23,94,1011,24,cv,0.89,0,0,Friday,No
2012,8,31,7,2,232,24,94,1011,25,NE,0.89,0,0,Friday,No
2012,8,31,8,2,260,24,88,1011,26,SE,1.79,0,0,Friday,Yes
2012,8,31,9,2,236,24,83,1011,27,SE,3.58,0,0,Friday,Yes
2012,8,31,10,2,241,24,74,1012,29,cv,0.89,0,0,Friday,Yes
2012,8,31,11,2,174,24,70,1011,30,SE,3.13,0,0,Friday,Yes
2012,8,31,12,2,112,23,62,1011,31,SE,7.15,0,0,Friday,Yes
2012,8,31,13,2,128,22,55,1011,32,SE,11.17,0,0,Friday,Yes
2012,8,31,14,2,131,21,52,1010,32,SE,16.09,0,0,Friday,Yes
2012,8,31,15,2,164,21,52,1009,32,SE,20.11,0,0,Friday,Yes
2012,8,31,16,2,163,22,55,1009,32,SE,24.13,0,0,Friday,Yes
2012,8,31,17,2,132,23,62,1009,31,SE,27.26,0,0,Friday,Yes
2012,8,31,18,2,170,23,66,1009,30,SE,30.39,0,0,Friday,No
2012,8,31,19,2,43,22,65,1010,29,SE,34.41,0,0,Friday,No
2012,8,31,20,2,123,23,78,1010,27,SE,36.2,0,0,Friday,No
2012,8,31,21,2,187,23,83,1011,26,cv,0.89,0,0,Friday,No
2012,8,31,22,2,210,23,83,1011,26,SE,3.13,0,0,Friday,No
2012,8,31,23,2,190,23,78,1011,27,SE,4.92,0,0,Friday,No
2012,9,1,0,3,140,23,83,1011,26,cv,0.89,0,0,Saturday,No
2012,9,1,1,3,212,23,88,1011,25,SE,1.79,0,0,Saturday,No
2012,9,1,2,3,261,24,94,1011,25,SE,3.58,0,0,Saturday,No
2012,9,1,3,3,210,23,88,1011,25,SE,5.37,0,0,Saturday,No
2012,9,1,4,3,192,22,94,1011,23,cv,0.89,0,0,Saturday,No
2012,9,1,5,3,231,23,94,1010,24,SE,1.79,0,0,Saturday,No
2012,9,1,6,3,202,23,100,1011,23,cv,0.89,0,0,Saturday,No
2012,9,1,7,3,199,24,94,1011,25,cv,1.78,0,0,Saturday,No
2012,9,1,8,3,196,24,94,1011,25,SE,1.79,0,0,Saturday,Yes
2012,9,1,9,3,196,24,83,1011,27,SE,3.58,0,0,Saturday,Yes
2012,9,1,10,3,258,24,78,1011,28,SE,5.37,0,0,Saturday,Yes
2012,9,1,11,3,150,24,70,1011,30,SE,7.16,0,0,Saturday,Yes
2012,9,1,12,3,247,23,66,1010,30,SE,10.29,0,0,Saturday,Yes
2012,9,1,13,3,125,23,66,1010,30,SE,13.42,0.2,0.2,Saturday,Yes
2012,9,1,14,3,129,23,70,1009,29,SE,15.21,0.1,0.3,Saturday,Yes
2012,9,1,15,3,128,22,83,1009,25,NE,1.79,0.8,1.1,Saturday,Yes
2012,9,1,16,3,88,22,94,1009,23,NW,3.13,0,0,Saturday,Yes
2012,9,1,17,3,132,23,94,1009,24,NE,1.79,0,0,Saturday,Yes
2012,9,1,18,3,112,22,94,1009,23,NE,4.92,0,0,Saturday,No
2012,9,1,19,3,137,22,94,1009,23,NE,6.71,0,0,Saturday,No
2012,9,1,20,3,123,22,94,1009,23,NE,8.5,0,0,Saturday,No
2012,9,1,21,3,59,22,94,1009,23,NW,0.89,0.3,0.3,Saturday,No
2012,9,1,22,3,122,22,94,1008,23,NE,0.89,0.2,0.5,Saturday,No
2012,9,1,23,3,135,22,88,1008,24,NW,1.79,0.5,1,Saturday,No
2012,9,2,0,3,75,22,94,1007,23,NW,4.92,0.1,1.1,Sunday,No
2012,9,2,1,3,133,22,94,1006,23,NE,1.79,0.1,1.2,Sunday,No
2012,9,2,2,3,117,23,100,1006,23,cv,0.89,1.8,3,Sunday,No
2012,9,2,3,3,116,23,100,1006,23,NE,0.89,4.5,7.5,Sunday,No
2012,9,2,4,3,15,19,93,1007,20,NW,5.81,12.5,20,Sunday,No
2012,9,2,5,3,14,19,93,1007,20,NW,10.73,10.1,30.1,Sunday,No
2012,9,2,6,3,26,18,93,1007,19,NW,18.78,5.2,35.3,Sunday,No
2012,9,2,7,3,3,17,88,1008,19,NW,27.72,4.3,39.6,Sunday,No
2012,9,2,8,3,12,17,88,1008,19,NW,36.66,3.9,43.5,Sunday,Yes
2012,9,2,9,3,5,17,88,1008,19,NW,43.81,1,44.5,Sunday,Yes
2012,9,2,10,3,14,17,88,1009,19,NW,49.62,0.5,45,Sunday,Yes
2012,9,2,11,3,14,18,88,1009,20,NW,55.43,0,0,Sunday,Yes
2012,9,2,12,3,3,18,78,1008,22,NW,59.45,0,0,Sunday,Yes
2012,9,2,13,3,12,19,78,1008,23,NW,62.58,0,0,Sunday,Yes
2012,9,2,14,3,13,18,73,1008,23,NE,4.02,0,0,Sunday,Yes
2012,9,2,15,3,5,19,78,1008,23,NE,5.81,0,0,Sunday,Yes
2012,9,2,16,3,17,18,73,1008,23,NW,3.13,0,0,Sunday,Yes
2012,9,2,17,3,22,18,73,1009,23,NE,1.79,0,0,Sunday,Yes
2012,9,2,18,3,18,18,78,1009,22,NW,1.79,0,0,Sunday,No
2012,9,2,19,3,14,17,82,1010,20,NW,4.92,0,0,Sunday,No
2012,9,2,20,3,42,17,82,1010,20,NW,8.05,0,0,Sunday,No
2012,9,2,21,3,10,16,77,1011,20,NW,12.07,0,0,Sunday,No
2012,9,2,22,3,30,15,82,1011,18,NW,16.09,0,0,Sunday,No
2012,9,2,23,3,6,15,77,1011,19,NW,20.11,0,0,Sunday,No
2012,9,3,0,3,13,11,56,1012,20,NW,24.13,0,0,Monday,No
2012,9,3,1,3,22,11,63,1012,18,NE,3.13,0,0,Monday,No
2012,9,3,2,3,14,10,59,1012,18,NE,7.15,0,0,Monday,No
2012,9,3,3,3,16,10,59,1012,18,NE,11.17,0,0,Monday,No
2012,9,3,4,3,25,10,59,1012,18,NE,15.19,0,0,Monday,No
2012,9,3,5,3,13,10,63,1012,17,NE,18.32,0,0,Monday,No
2012,9,3,6,3,10,10,67,1013,16,NE,22.34,0,0,Monday,No
2012,9,3,7,3,10,10,55,1013,19,NE,26.36,0,0,Monday,No
2012,9,3,8,3,22,11,52,1013,21,NE,31.28,0,0,Monday,Yes
2012,9,3,9,3,6,11,49,1014,22,NE,35.3,0,0,Monday,Yes
2012,9,3,10,3,15,12,49,1013,23,NW,4.02,0,0,Monday,Yes
2012,9,3,11,3,14,11,43,1013,24,NW,8.04,0,0,Monday,Yes
2012,9,3,12,3,11,11,41,1012,25,NW,12.06,0,0,Monday,Yes
2012,9,3,13,3,12,9,32,1012,27,NW,16.08,0,0,Monday,Yes
2012,9,3,14,3,17,7,29,1012,26,NW,24.13,0,0,Monday,Yes
2012,9,3,15,3,14,7,29,1012,26,NW,33.07,0,0,Monday,Yes
2012,9,3,16,3,9,7,31,1012,25,NW,42.01,0,0,Monday,Yes
2012,9,3,17,3,12,7,31,1012,25,NW,50.95,0,0,Monday,Yes
2012,9,3,18,3,10,10,43,1013,23,NW,54.08,0,0,Monday,No
2012,9,3,19,3,27,6,37,1014,21,NW,59,0,0,Monday,No
2012,9,3,20,3,22,7,42,1014,20,NW,63.02,0,0,Monday,No
2012,9,3,21,3,7,8,58,1015,16,NW,66.15,0,0,Monday,No
2012,9,3,22,3,20,7,45,1015,19,NW,70.17,0,0,Monday,No
2012,9,3,23,3,11,7,45,1015,19,NW,74.19,0,0,Monday,No
2012,9,4,0,3,3,7,45,1015,19,NW,78.21,0,0,Tuesday,No
2012,9,4,1,3,3,9,67,1015,15,NW,80,0,0,Tuesday,No
2012,9,4,2,3,18,10,76,1015,14,cv,0.89,0,0,Tuesday,No
2012,9,4,3,3,8,10,81,1015,13,NW,0.89,0,0,Tuesday,No
2012,9,4,4,3,8,9,76,1015,13,NW,2.68,0,0,Tuesday,No
2012,9,4,5,3,6,9,81,1015,12,NW,5.81,0,0,Tuesday,No
2012,9,4,6,3,21,9,76,1016,13,NW,8.94,0,0,Tuesday,No
2012,9,4,7,3,5,11,72,1016,16,NW,12.07,0,0,Tuesday,No
2012,9,4,8,3,10,10,52,1016,20,NW,15.2,0,0,Tuesday,Yes
2012,9,4,9,3,13,8,40,1017,22,NW,18.33,0,0,Tuesday,Yes
2012,9,4,10,3,6,5,29,1016,24,NW,24.14,0,0,Tuesday,Yes
2012,9,4,11,3,26,4,25,1016,25,NW,29.06,0,0,Tuesday,Yes
2012,9,4,12,3,3,5,25,1016,26,NW,33.08,0,0,Tuesday,Yes
2012,9,4,13,3,9,5,25,1015,26,cv,1.79,0,0,Tuesday,Yes
2012,9,4,14,3,8,4,22,1014,27,cv,3.58,0,0,Tuesday,Yes
2012,9,4,15,3,8,3,22,1014,26,cv,5.37,0,0,Tuesday,Yes
2012,9,4,16,3,22,6,27,1014,26,SE,4.02,0,0,Tuesday,Yes
2012,9,4,17,3,17,8,33,1014,25,SE,8.04,0,0,Tuesday,Yes
2012,9,4,18,3,20,9,40,1014,23,SE,11.17,0,0,Tuesday,No
2012,9,4,19,3,10,10,49,1015,21,SE,12.96,0,0,Tuesday,No
2012,9,4,20,3,29,11,59,1015,19,SE,14.75,0,0,Tuesday,No
2012,9,4,21,3,30,11,59,1016,19,SE,17.88,0,0,Tuesday,No
2012,9,4,22,3,22,12,77,1016,16,SE,19.67,0,0,Tuesday,No
2012,9,4,23,3,43,12,77,1016,16,cv,0.89,0,0,Tuesday,No
2012,9,5,0,3,55,12,77,1017,16,NE,0.89,0,0,Wednesday,No
2012,9,5,1,3,40,12,87,1017,14,NW,0.89,0,0,Wednesday,No
2012,9,5,2,3,32,12,93,1017,13,cv,0.89,0,0,Wednesday,No
2012,9,5,3,3,43,13,93,1017,14,cv,1.78,0,0,Wednesday,No
2012,9,5,4,3,18,12,93,1017,13,NW,1.79,0,0,Wednesday,No
2012,9,5,5,3,27,12,93,1017,13,NW,3.58,0,0,Wednesday,No
2012,9,5,6,3,14,12,93,1017,13,NW,5.37,0,0,Wednesday,No
2012,9,5,7,3,27,13,87,1018,15,cv,0.89,0,0,Wednesday,No
2012,9,5,8,3,24,13,68,1018,19,NW,1.79,0,0,Wednesday,Yes
2012,9,5,9,3,22,12,56,1018,21,cv,0.89,0,0,Wednesday,Yes
2012,9,5,10,3,94,12,49,1018,23,cv,1.78,0,0,Wednesday,Yes
2012,9,5,11,3,29,12,46,1018,24,cv,2.67,0,0,Wednesday,Yes
2012,9,5,12,3,45,12,41,1017,26,SE,1.79,0,0,Wednesday,Yes
2012,9,5,13,3,56,11,36,1017,27,cv,0.89,0,0,Wednesday,Yes
2012,9,5,14,3,46,10,32,1016,28,SE,5.81,0,0,Wednesday,Yes
2012,9,5,15,3,96,9,30,1016,28,SE,11.62,0,0,Wednesday,Yes
2012,9,5,16,3,31,10,34,1016,27,SE,17.43,0,0,Wednesday,Yes
2012,9,5,17,3,33,8,31,1016,26,SE,24.58,0,0,Wednesday,Yes
2012,9,5,18,3,24,9,36,1016,25,SE,30.39,0,0,Wednesday,No
2012,9,5,19,3,37,11,49,1017,22,SE,35.31,0,0,Wednesday,No
2012,9,5,20,3,41,12,59,1017,20,SE,38.44,0,0,Wednesday,No
2012,9,5,21,3,77,14,72,1018,19,SE,40.23,0,0,Wednesday,No
2012,9,5,22,3,53,13,72,1018,18,SE,42.02,0,0,Wednesday,No
2012,9,5,23,3,34,13,82,1018,16,SE,43.81,0,0,Wednesday,No
2012,9,6,0,3,34,13,87,1018,15,SE,44.7,0,0,Thursday,No
2012,9,6,1,3,57,13,87,1018,15,cv,0.89,0,0,Thursday,No
2012,9,6,2,3,44,13,87,1018,15,cv,1.78,0,0,Thursday,No
2012,9,6,3,3,49,13,87,1018,15,NE,1.79,0,0,Thursday,No
2012,9,6,4,3,97,13,93,1017,14,NE,2.68,0,0,Thursday,No
2012,9,6,5,3,106,13,93,1017,14,NE,3.57,0,0,Thursday,No
2012,9,6,6,3,78,13,100,1017,13,NW,1.79,0,0,Thursday,No
2012,9,6,7,3,62,14,87,1018,16,cv,0.45,0,0,Thursday,No
2012,9,6,8,3,40,15,88,1018,17,NE,1.79,0,0,Thursday,Yes
2012,9,6,9,3,57,14,72,1018,19,cv,0.89,0,0,Thursday,Yes
2012,9,6,10,3,68,14,64,1018,21,cv,2.68,0,0,Thursday,Yes
2012,9,6,11,3,184,14,60,1018,22,cv,3.57,0,0,Thursday,Yes
2012,9,6,12,3,79,15,60,1017,23,cv,4.46,0,0,Thursday,Yes
2012,9,6,13,3,102,15,60,1017,23,SE,1.79,0,0,Thursday,Yes
2012,9,6,14,3,93,15,60,1016,23,SE,4.92,0,0,Thursday,Yes
2012,9,6,15,3,82,15,60,1015,23,SE,8.05,0,0,Thursday,Yes
2012,9,6,16,3,158,15,64,1015,22,SE,11.18,0,0,Thursday,Yes
2012,9,6,17,3,111,15,64,1016,22,SE,14.31,0,0,Thursday,Yes
2012,9,6,18,3,130,15,68,1016,21,SE,16.1,5.2,5.2,Thursday,No
2012,9,6,19,3,161,16,88,1016,18,cv,0.89,3,8.2,Thursday,No
2012,9,6,20,3,171,17,93,1017,18,SE,0.89,0.7,8.9,Thursday,No
2012,9,6,21,3,109,17,93,1017,18,NW,0.89,0.7,9.6,Thursday,No
2012,9,6,22,3,142,17,93,1017,18,cv,0.89,1.3,10.9,Thursday,No
2012,9,6,23,3,119,18,100,1017,18,cv,1.78,0.6,11.5,Thursday,No
2012,9,7,0,3,132,18,100,1016,18,NW,3.13,0.1,11.6,Friday,No
2012,9,7,1,3,111,18,100,1016,18,NE,0.89,4.3,15.9,Friday,No
2012,9,7,2,3,107,18,100,1016,18,NW,1.79,3.4,19.3,Friday,No
2012,9,7,3,3,155,18,100,1015,18,NE,1.79,0.6,19.9,Friday,No
2012,9,7,4,3,209,18,100,1015,18,NE,3.58,0,0,Friday,No
2012,9,7,5,3,147,18,100,1015,18,NW,3.13,0,0,Friday,No
2012,9,7,6,3,173,18,100,1015,18,NW,6.26,0,0,Friday,No
2012,9,7,7,3,143,18,93,1015,19,NW,8.05,0,0,Friday,No
2012,9,7,8,3,163,18,88,1015,20,NE,1.79,0,0,Friday,Yes
2012,9,7,9,3,125,18,73,1016,23,NE,3.58,0,0,Friday,Yes
2012,9,7,10,3,87,18,69,1016,24,NE,5.37,0,0,Friday,Yes
2012,9,7,11,3,113,18,69,1015,24,NE,8.5,0,0,Friday,Yes
2012,9,7,12,3,65,17,61,1015,25,NE,11.63,0,0,Friday,Yes
2012,9,7,13,3,78,18,69,1014,24,SE,3.13,0,0,Friday,Yes
2012,9,7,14,3,34,18,65,1014,25,SE,7.15,0,0,Friday,Yes
2012,9,7,15,3,23,17,64,1014,24,SE,11.17,0,0,Friday,Yes
2012,9,7,16,3,97,18,73,1014,23,SE,16.09,0,0,Friday,Yes
2012,9,7,17,3,27,17,68,1015,23,SE,20.11,0,0,Friday,Yes
2012,9,7,18,3,13,17,77,1015,21,SE,23.24,0,0,Friday,No
2012,9,7,19,3,27,17,82,1016,20,cv,0.89,0,0,Friday,No
2012,9,7,20,3,43,17,82,1016,20,SE,1.79,0,0,Friday,No
2012,9,7,21,3,27,17,88,1016,19,cv,0.89,0,0,Friday,No
2012,9,7,22,3,30,18,93,1016,19,cv,1.78,0,0,Friday,No
2012,9,7,23,3,49,18,93,1016,19,NE,0.89,0,0,Friday,No
2012,9,8,0,3,49,18,93,1016,19,cv,0.89,0,0,Saturday,No
2012,9,8,1,3,50,18,88,1016,20,cv,1.78,0,0,Saturday,No
2012,9,8,2,3,27,18,93,1016,19,NW,1.79,0,0,Saturday,No
2012,9,8,3,3,24,18,93,1016,19,NE,1.79,0,0,Saturday,No
2012,9,8,4,3,51,18,93,1016,19,NE,2.68,0,0,Saturday,No
2012,9,8,5,3,40,17,93,1016,18,NW,0.89,0,0,Saturday,No
