No,year,month,day,hour,season,PM_Dongsihuan,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,week,work
20154,2012,4,19,17,1,83,9,63,1011,16,NE,3.58,0,0,Thursday,Yes
20155,2012,4,19,18,1,98,10,72,1011,15,NW,3.13,0,0,Thursday,No
20156,2012,4,19,19,1,72,10,76,1012,14,NW,6.26,0,0,Thursday,No
20157,2012,4,19,20,1,68,10,76,1013,14,NW,8.05,0,0,Thursday,No
20158,2012,4,19,21,1,252,10,76,1013,14,NW,9.84,0,0,Thursday,No
20159,2012,4,19,22,1,45,10,76,1013,14,cv,0.89,0,0,Thursday,No
20160,2012,4,19,23,1,109,9,67,1013,15,NW,1.79,0,0,Thursday,No
20161,2012,4,20,0,1,68,10,76,1014,14,NW,3.58,0,0,Friday,No
20162,2012,4,20,1,1,29,10,76,1014,14,NW,4.47,0,0,Friday,No
20163,2012,4,20,2,1,253,11,82,1014,14,NW,5.36,0,0,Friday,No
20164,2012,4,20,3,1,69,11,76,1014,15,NE,0.89,0,0,Friday,No
20165,2012,4,20,4,1,341,12,87,1014,14,cv,0.89,0,0,Friday,No
20166,2012,4,20,5,1,55,11,82,1015,14,cv,1.78,0,0,Friday,No
20167,2012,4,20,6,1,91,12,87,1015,14,cv,2.67,0,0,Friday,No
20168,2012,4,20,7,1,351,13,87,1016,15,SE,0.89,0,0,Friday,No
20169,2012,4,20,8,1,140,13,87,1016,15,SE,2.68,0,0,Friday,Yes
20170,2012,4,20,9,1,46,13,82,1017,16,SE,6.7,0,0,Friday,Yes
20171,2012,4,20,10,1,47,13,87,1017,15,SE,10.72,0,0,Friday,Yes
20172,2012,4,20,11,1,87,13,93,1017,14,SE,14.74,0,0,Friday,Yes
20173,2012,4,20,12,1,55,12,87,1017,14,SE,20.55,0,0,Friday,Yes
20174,2012,4,20,13,1,63,11,87,1017,13,SE,25.47,0,0,Friday,Yes
20175,2012,4,20,14,1,234,11,93,1017,12,SE,29.49,0,0,Friday,Yes
20176,2012,4,20,15,1,234,11,93,1017,12,SE,34.41,0.3,0.3,Friday,Yes
20177,2012,4,20,16,1,63,11,93,1017,12,SE,37.54,0.3,0.6,Friday,Yes
20178,2012,4,20,17,1,91,11,93,1017,12,SE,43.35,0.2,0.8,Friday,Yes
20179,2012,4,20,18,1,100,11,93,1017,12,SE,46.48,0.4,1.2,Friday,No
20180,2012,4,20,19,1,308,12,100,1017,12,SE,48.27,1.1,2.3,Friday,No
20181,2012,4,20,20,1,314,12,100,1018,12,cv,0.89,4.7,7,Friday,No
20182,2012,4,20,21,1,319,12,100,1018,12,NE,1.79,6,13,Friday,No
20183,2012,4,20,22,1,302,12,100,1018,12,SE,1.79,1.3,14.3,Friday,No
20184,2012,4,20,23,1,150,12,100,1017,12,SE,5.81,0.8,15.1,Friday,No
20185,2012,4,21,0,1,102,12,100,1017,12,cv,0.89,0,0,Saturday,No
20186,2012,4,21,1,1,105,12,93,1016,13,SE,1.79,0,0,Saturday,No
20187,2012,4,21,2,1,91,11,93,1015,12,SE,3.58,0,0,Saturday,No
20188,2012,4,21,3,1,253,11,93,1014,12,SE,4.47,0,0,Saturday,No
20189,2012,4,21,4,1,68,11,93,1013,12,SE,5.36,0,0,Saturday,No
20190,2012,4,21,5,1,51,10,93,1013,11,SE,7.15,0,0,Saturday,No
20191,2012,4,21,6,1,59,10,93,1013,11,SE,10.28,0,0,Saturday,No
20192,2012,4,21,7,1,96,10,87,1013,12,SE,14.3,0,0,Saturday,No
20193,2012,4,21,8,1,130,10,87,1013,12,SE,18.32,0,0,Saturday,Yes
20194,2012,4,21,9,1,75,10,81,1013,13,SE,20.11,0,0,Saturday,Yes
20195,2012,4,21,10,1,62,10,81,1013,13,SE,21.9,0,0,Saturday,Yes
20196,2012,4,21,11,1,46,9,76,1013,13,cv,0.89,0,0,Saturday,Yes
20197,2012,4,21,12,1,215,10,81,1011,13,cv,1.78,0,0,Saturday,Yes
20198,2012,4,21,13,1,57,11,82,1011,14,cv,2.67,0,0,Saturday,Yes
20199,2012,4,21,14,1,139,11,82,1010,14,NE,1.79,0,0,Saturday,Yes
20200,2012,4,21,15,1,170,11,72,1009,16,cv,0.89,0,0,Saturday,Yes
20201,2012,4,21,16,1,187,11,72,1008,16,cv,1.78,0,0,Saturday,Yes
20202,2012,4,21,17,1,206,11,72,1007,16,SE,1.79,0,0,Saturday,Yes
20203,2012,4,21,18,1,161,11,72,1007,16,SE,3.58,0,0,Saturday,No
20204,2012,4,21,19,1,195,11,76,1007,15,SE,5.37,0,0,Saturday,No
20205,2012,4,21,20,1,167,11,82,1007,14,SE,9.39,0,0,Saturday,No
20206,2012,4,21,21,1,206,11,82,1008,14,SE,12.52,0,0,Saturday,No
20207,2012,4,21,22,1,206,11,82,1007,14,SE,14.31,0,0,Saturday,No
20208,2012,4,21,23,1,32,10,76,1007,14,SE,16.1,0,0,Saturday,No
20209,2012,4,22,0,1,92,11,82,1007,14,cv,1.79,0,0,Sunday,No
20210,2012,4,22,1,1,188,11,87,1006,13,SE,0.89,0,0,Sunday,No
20211,2012,4,22,2,1,17,11,87,1006,13,cv,0.89,0,0,Sunday,No
20212,2012,4,22,3,1,170,11,87,1005,13,SE,1.79,0,0,Sunday,No
20213,2012,4,22,4,1,32,10,81,1004,13,SE,4.92,0,0,Sunday,No
20214,2012,4,22,5,1,28,9,76,1004,13,SE,6.71,0,0,Sunday,No
20215,2012,4,22,6,1,3,8,71,1004,13,SE,8.5,0,0,Sunday,No
20216,2012,4,22,7,1,10,8,71,1005,13,SE,10.29,0,0,Sunday,No
20217,2012,4,22,8,1,21,9,76,1005,13,SE,12.08,0,0,Sunday,Yes
20218,2012,4,22,9,1,10,10,76,1005,14,SE,13.87,0,0,Sunday,Yes
20219,2012,4,22,10,1,94,10,67,1005,16,cv,0.89,0,0,Sunday,Yes
20220,2012,4,22,11,1,110,10,59,1004,18,cv,1.78,0,0,Sunday,Yes
20221,2012,4,22,12,1,57,11,59,1003,19,SE,1.79,0,0,Sunday,Yes
20222,2012,4,22,13,1,3,11,56,1003,20,SE,3.58,0,0,Sunday,Yes
20223,2012,4,22,14,1,26,11,52,1002,21,cv,3.13,0,0,Sunday,Yes
20224,2012,4,22,15,1,134,12,53,1001,22,SE,3.13,0,0,Sunday,Yes
20225,2012,4,22,16,1,167,12,53,1001,22,SE,6.26,0,0,Sunday,Yes
20226,2012,4,22,17,1,3,13,56,1001,22,SE,9.39,0,0,Sunday,Yes
20227,2012,4,22,18,1,57,13,64,1001,20,SE,11.18,0,0,Sunday,No
20228,2012,4,22,19,1,3,13,72,1001,18,SE,12.07,0,0,Sunday,No
20229,2012,4,22,20,1,36,14,82,1002,17,SE,12.96,0,0,Sunday,No
20230,2012,4,22,21,1,50,14,77,1003,18,SE,16.09,0,0,Sunday,No
20231,2012,4,22,22,1,20,13,77,1003,17,SE,19.22,0,0,Sunday,No
20232,2012,4,22,23,1,84,13,77,1003,17,SE,22.35,0,0,Sunday,No
20233,2012,4,23,0,1,29,13,82,1004,16,SE,25.48,0,0,Monday,No
20234,2012,4,23,1,1,176,13,82,1004,16,SE,29.5,0,0,Monday,No
20235,2012,4,23,2,1,75,12,77,1004,16,cv,0.89,0,0,Monday,No
20236,2012,4,23,3,1,13,13,82,1003,16,SE,1.79,0,0,Monday,No
20237,2012,4,23,4,1,13,12,77,1003,16,SE,4.92,0,0,Monday,No
20238,2012,4,23,5,1,174,12,77,1003,16,SE,6.71,0,0,Monday,No
20239,2012,4,23,6,1,20,12,77,1003,16,SE,8.5,0,0,Monday,No
20240,2012,4,23,7,1,44,12,77,1004,16,SE,11.63,0,0,Monday,No
20241,2012,4,23,8,1,51,13,77,1004,17,SE,13.42,0,0,Monday,Yes
20242,2012,4,23,9,1,37,13,77,1004,17,cv,0.89,0,0,Monday,Yes
20243,2012,4,23,10,1,44,13,72,1004,18,SE,1.79,0,0,Monday,Yes
20244,2012,4,23,11,1,30,14,72,1004,19,SE,4.92,0,0,Monday,Yes
20245,2012,4,23,12,1,20,14,68,1003,20,SE,8.05,0,0,Monday,Yes
20246,2012,4,23,13,1,28,15,68,1003,21,SE,9.84,0,0,Monday,Yes
20247,2012,4,23,14,1,51,15,60,1002,23,cv,0.89,0,0,Monday,Yes
20248,2012,4,23,15,1,165,16,60,1002,24,SE,1.79,0,0,Monday,Yes
20249,2012,4,23,16,1,43,16,60,1001,24,SE,3.58,0,0,Monday,Yes
20250,2012,4,23,17,1,177,16,60,1001,24,cv,0.89,0,0,Monday,Yes
20251,2012,4,23,18,1,53,15,64,1001,22,NW,4.02,0,0,Monday,No
20252,2012,4,23,19,1,20,15,68,1001,21,NW,7.15,0,0,Monday,No
20253,2012,4,23,20,1,40,15,77,1001,19,cv,0.89,0,0,Monday,No
20254,2012,4,23,21,1,45,14,68,1002,20,NW,3.13,0,0,Monday,No
20255,2012,4,23,22,1,102,15,82,1002,18,SE,1.79,0,0,Monday,No
20256,2012,4,23,23,1,59,15,72,1003,20,SE,5.81,0,0,Monday,No
20257,2012,4,24,0,1,20,14,72,1004,19,SE,8.94,0,0,Tuesday,No
20258,2012,4,24,1,1,35,14,77,1003,18,SE,10.73,0,0,Tuesday,No
20259,2012,4,24,2,1,33,14,82,1003,17,cv,0.89,0,0,Tuesday,No
20260,2012,4,24,3,1,73,14,87,1003,16,SE,1.79,0,0,Tuesday,No
20261,2012,4,24,4,1,28,14,87,1002,16,SE,3.58,0,0,Tuesday,No
20262,2012,4,24,5,1,71,13,82,1003,16,NW,1.79,0,0,Tuesday,No
20263,2012,4,24,6,1,62,14,87,1004,16,NW,3.58,0,0,Tuesday,No
20264,2012,4,24,7,1,46,13,77,1004,17,cv,0.89,0,0,Tuesday,No
20265,2012,4,24,8,1,21,14,82,1004,17,NW,3.13,2.3,2.3,Tuesday,Yes
20266,2012,4,24,9,1,75,15,93,1006,16,SE,4.92,2.3,4.6,Tuesday,Yes
20267,2012,4,24,10,1,71,16,100,1005,16,NW,5.81,2.2,6.8,Tuesday,Yes
20268,2012,4,24,11,1,17,16,93,1006,17,NW,9.83,3.7,10.5,Tuesday,Yes
20269,2012,4,24,12,1,96,15,93,1006,16,NW,18.77,2.8,13.3,Tuesday,Yes
20270,2012,4,24,13,1,3,15,100,1006,15,NW,23.69,3.3,16.6,Tuesday,Yes
20271,2012,4,24,14,1,64,15,93,1007,16,NW,27.71,2.6,19.2,Tuesday,Yes
20272,2012,4,24,15,1,71,14,93,1006,15,NW,33.52,2.5,21.7,Tuesday,Yes
20273,2012,4,24,16,1,64,13,93,1006,14,NW,39.33,1.7,23.4,Tuesday,Yes
20274,2012,4,24,17,1,73,13,93,1006,14,NW,44.25,0.6,24,Tuesday,Yes
20275,2012,4,24,18,1,54,13,93,1006,14,NW,50.06,0.1,24.1,Tuesday,No
20276,2012,4,24,19,1,173,13,93,1007,14,NW,54.98,0,0,Tuesday,No
20277,2012,4,24,20,1,20,13,93,1008,14,NW,58.11,0,0,Tuesday,No
20278,2012,4,24,21,1,28,12,87,1009,14,NW,61.24,0,0,Tuesday,No
20279,2012,4,24,22,1,97,12,87,1008,14,NW,66.16,0,0,Tuesday,No
20280,2012,4,24,23,1,92,10,81,1008,13,NW,70.18,0,0,Tuesday,No
20281,2012,4,25,0,1,143,8,71,1007,13,NW,74.2,0,0,Wednesday,No
20282,2012,4,25,1,1,53,6,71,1007,11,NW,77.33,0,0,Wednesday,No
20283,2012,4,25,2,1,42,2,50,1006,12,NW,81.35,0,0,Wednesday,No
20284,2012,4,25,3,1,89,1,50,1007,11,NW,87.16,0,0,Wednesday,No
20285,2012,4,25,4,1,58,0,53,1007,9,NW,91.18,0,0,Wednesday,No
20286,2012,4,25,5,1,42,-1,52,1008,8,NW,95.2,0,0,Wednesday,No
20287,2012,4,25,6,1,43,-1,52,1008,8,NW,98.33,0,0,Wednesday,No
20288,2012,4,25,7,1,11,-3,30,1008,14,NW,103.25,0,0,Wednesday,No
20289,2012,4,25,8,1,51,-2,29,1009,16,NW,108.17,0,0,Wednesday,Yes
20290,2012,4,25,9,1,10,-4,23,1009,17,NW,113.09,0,0,Wednesday,Yes
20291,2012,4,25,10,1,7,-5,20,1009,18,NW,118.9,0,0,Wednesday,Yes
20292,2012,4,25,11,1,8,-8,16,1009,18,NW,126.05,0,0,Wednesday,Yes
20293,2012,4,25,12,1,3,-8,15,1008,19,NW,135.88,0,0,Wednesday,Yes
20294,2012,4,25,13,1,16,-9,13,1008,20,NW,145.71,0,0,Wednesday,Yes
20295,2012,4,25,14,1,11,-8,14,1007,20,NW,155.54,0,0,Wednesday,Yes
20296,2012,4,25,15,1,15,-8,14,1007,20,NW,165.37,0,0,Wednesday,Yes
20297,2012,4,25,16,1,21,-8,14,1007,20,NW,174.31,0,0,Wednesday,Yes
20298,2012,4,25,17,1,11,-8,15,1007,19,NW,183.25,0,0,Wednesday,Yes
20299,2012,4,25,18,1,14,-8,17,1007,17,NW,191.3,0,0,Wednesday,No
20300,2012,4,25,19,1,35,-6,21,1008,16,NW,196.22,0,0,Wednesday,No
20301,2012,4,25,20,1,76,-7,24,1008,13,NW,198.01,0,0,Wednesday,No
20302,2012,4,25,21,1,16,0,49,1009,10,cv,0.89,0,0,Wednesday,No
20303,2012,4,25,22,1,20,3,66,1008,9,cv,1.78,0,0,Wednesday,No
20304,2012,4,25,23,1,49,0,53,1008,9,cv,2.67,0,0,Wednesday,No
20305,2012,4,26,0,1,83,2,61,1008,9,cv,3.56,0,0,Thursday,No
20306,2012,4,26,1,1,40,2,70,1007,7,NE,1.79,0,0,Thursday,No
20307,2012,4,26,2,1,260,2,80,1007,5,cv,0.89,0,0,Thursday,No
20308,2012,4,26,3,1,39,1,65,1007,7,SE,1.79,0,0,Thursday,No
20309,2012,4,26,4,1,202,1,75,1006,5,cv,0.89,0,0,Thursday,No
20310,2012,4,26,5,1,171,0,75,1006,4,NW,0.89,0,0,Thursday,No
20311,2012,4,26,6,1,103,1,75,1006,5,NW,2.68,0,0,Thursday,No
20312,2012,4,26,7,1,21,2,61,1006,9,cv,0.89,0,0,Thursday,No
20313,2012,4,26,8,1,229,2,53,1005,11,cv,1.78,0,0,Thursday,Yes
20314,2012,4,26,9,1,89,2,44,1005,14,cv,2.67,0,0,Thursday,Yes
20315,2012,4,26,10,1,385,3,44,1004,15,SE,1.79,0,0,Thursday,Yes
20316,2012,4,26,11,1,90,2,41,1003,15,SE,3.58,0,0,Thursday,Yes
20317,2012,4,26,12,1,180,2,36,1002,17,SE,5.37,0,0,Thursday,Yes
20318,2012,4,26,13,1,64,5,39,1000,19,NE,3.13,0,0,Thursday,Yes
20319,2012,4,26,14,1,9,8,45,1000,20,SE,3.13,0,0,Thursday,Yes
20320,2012,4,26,15,1,53,2,25,999,23,SE,8.05,0,0,Thursday,Yes
20321,2012,4,26,16,1,58,2,23,998,24,SE,12.07,0,0,Thursday,Yes
20322,2012,4,26,17,1,131,2,25,998,23,SE,16.99,0,0,Thursday,Yes
20323,2012,4,26,18,1,53,9,46,997,21,NE,3.13,0,0,Thursday,No
20324,2012,4,26,19,1,6,9,59,998,17,NW,1.79,0,0,Thursday,No
20325,2012,4,26,20,1,87,9,63,998,16,NE,0.89,0,0,Thursday,No
20326,2012,4,26,21,1,89,9,76,997,13,SE,1.79,0,0,Thursday,No
20327,2012,4,26,22,1,122,8,62,997,15,SE,3.58,0,0,Thursday,No
20328,2012,4,26,23,1,41,9,71,997,14,cv,0.89,0,0,Thursday,No
20329,2012,4,27,0,1,92,8,67,997,14,cv,1.78,0,0,Friday,No
20330,2012,4,27,1,1,140,10,67,995,16,SE,3.13,0,0,Friday,No
20331,2012,4,27,2,1,39,10,67,995,16,SE,4.92,0,0,Friday,No
20332,2012,4,27,3,1,92,9,76,995,13,NE,1.79,0,0,Friday,No
20333,2012,4,27,4,1,24,9,71,997,14,cv,0.89,0,0,Friday,No
20334,2012,4,27,5,1,26,9,76,996,13,cv,1.78,0,0,Friday,No
20335,2012,4,27,6,1,95,10,81,996,13,cv,2.67,0,0,Friday,No
20336,2012,4,27,7,1,39,10,72,997,15,cv,3.56,0,0,Friday,No
20337,2012,4,27,8,1,9,11,63,998,18,cv,4.45,0,0,Friday,Yes
20338,2012,4,27,9,1,78,0,23,998,22,NW,4.92,0,0,Friday,Yes
20339,2012,4,27,10,1,19,-5,15,999,22,NW,17.88,0,0,Friday,Yes
20340,2012,4,27,11,1,20,-7,13,1000,22,NW,33.08,0,0,Friday,Yes
20341,2012,4,27,12,1,13,-10,10,1001,22,NW,49.17,0,0,Friday,Yes
20342,2012,4,27,13,1,4,-10,10,1001,23,NW,64.37,0,0,Friday,Yes
20343,2012,4,27,14,1,11,-10,10,1001,23,NW,79.57,0,0,Friday,Yes
20344,2012,4,27,15,1,11,-12,8,1001,23,NW,92.53,0,0,Friday,Yes
20345,2012,4,27,16,1,8,-12,8,1001,23,NW,105.49,0,0,Friday,Yes
20346,2012,4,27,17,1,6,-12,9,1002,22,NW,118.45,0,0,Friday,Yes
20347,2012,4,27,18,1,14,-12,9,1003,21,NW,127.39,0,0,Friday,No
20348,2012,4,27,19,1,3,-12,11,1004,19,NW,135.44,0,0,Friday,No
20349,2012,4,27,20,1,8,-12,11,1006,18,NW,142.59,0,0,Friday,No
20350,2012,4,27,21,1,3,-13,12,1008,16,NW,149.74,0,0,Friday,No
20351,2012,4,27,22,1,12,-12,13,1008,16,NW,158.68,0,0,Friday,No
20352,2012,4,27,23,1,48,-11,16,1009,14,NW,165.83,0,0,Friday,No
20353,2012,4,28,0,1,61,-14,12,1009,14,NE,4.02,0,0,Saturday,No
20354,2012,4,28,1,1,44,-13,14,1010,14,NE,8.04,0,0,Saturday,No
20355,2012,4,28,2,1,80,-12,16,1010,13,NE,12.06,0,0,Saturday,No
20356,2012,4,28,3,1,33,-13,15,1010,13,NE,16.98,0,0,Saturday,No
20357,2012,4,28,4,1,17,-15,13,1010,12,NE,22.79,0,0,Saturday,No
20358,2012,4,28,5,1,3,-14,15,1011,11,NE,25.92,0,0,Saturday,No
20359,2012,4,28,6,1,197,-11,20,1012,11,cv,0.89,0,0,Saturday,No
20360,2012,4,28,7,1,47,-5,30,1013,12,cv,1.78,0,0,Saturday,No
20361,2012,4,28,8,1,195,-9,20,1013,13,NE,3.13,0,0,Saturday,Yes
20362,2012,4,28,9,1,168,-10,16,1014,15,cv,0.89,0,0,Saturday,Yes
20363,2012,4,28,10,1,41,-12,13,1015,16,cv,1.78,0,0,Saturday,Yes
20364,2012,4,28,11,1,7,-10,14,1014,17,SE,1.79,0,0,Saturday,Yes
20365,2012,4,28,12,1,89,-9,15,1013,18,SE,3.58,0,0,Saturday,Yes
20366,2012,4,28,13,1,18,-7,16,1013,19,SE,7.6,0,0,Saturday,Yes
20367,2012,4,28,14,1,110,-7,16,1012,19,SE,10.73,0,0,Saturday,Yes
20368,2012,4,28,15,1,41,-5,19,1011,19,SE,13.86,0,0,Saturday,Yes
20369,2012,4,28,16,1,37,-6,17,1011,19,SE,17.88,0,0,Saturday,Yes
20370,2012,4,28,17,1,114,-7,16,1011,19,SE,21.01,0,0,Saturday,Yes
20371,2012,4,28,18,1,11,-4,22,1011,18,SE,25.03,0,0,Saturday,No
20372,2012,4,28,19,1,123,-1,31,1011,16,SE,28.16,0,0,Saturday,No
20373,2012,4,28,20,1,140,-1,33,1012,15,SE,31.29,0,0,Saturday,No
20374,2012,4,28,21,1,213,-2,33,1013,14,SE,34.42,0,0,Saturday,No
20375,2012,4,28,22,1,227,-2,35,1014,13,SE,37.55,0,0,Saturday,No
20376,2012,4,28,23,1,36,-1,40,1014,12,SE,39.34,0,0,Saturday,No
20377,2012,4,29,0,1,107,-1,40,1014,12,SE,41.13,0,0,Sunday,No
20378,2012,4,29,1,1,44,-1,43,1014,11,SE,42.92,0,0,Sunday,No
20379,2012,4,29,2,1,79,1,53,1014,10,SE,43.81,0,0,Sunday,No
20380,2012,4,29,3,1,75,2,61,1014,9,NE,1.79,0,0,Sunday,No
20381,2012,4,29,4,1,164,4,75,1014,8,SE,0.89,0,0,Sunday,No
20382,2012,4,29,5,1,180,3,66,1014,9,cv,0.45,0,0,Sunday,No
20383,2012,4,29,6,1,197,4,75,1014,8,NW,1.79,0,0,Sunday,No
20384,2012,4,29,7,1,55,4,61,1014,11,NW,3.58,0,0,Sunday,No
20385,2012,4,29,8,1,50,3,50,1014,13,NW,6.71,0,0,Sunday,Yes
20386,2012,4,29,9,1,123,0,35,1014,15,NW,8.5,0,0,Sunday,Yes
20387,2012,4,29,10,1,160,-3,25,1014,17,NW,11.63,0,0,Sunday,Yes
20388,2012,4,29,11,1,31,-3,22,1013,19,cv,1.79,0,0,Sunday,Yes
20389,2012,4,29,12,1,49,-4,20,1012,19,cv,3.58,0,0,Sunday,Yes
20390,2012,4,29,13,1,31,-1,22,1011,21,SE,3.13,0,0,Sunday,Yes
20391,2012,4,29,14,1,157,-2,21,1011,21,SE,7.15,0,0,Sunday,Yes
20392,2012,4,29,15,1,72,-2,21,1010,21,SE,10.28,0,0,Sunday,Yes
20393,2012,4,29,16,1,25,0,26,1009,20,SE,13.41,0,0,Sunday,Yes
20394,2012,4,29,17,1,8,1,28,1009,20,SE,17.43,0,0,Sunday,Yes
20395,2012,4,29,18,1,192,1,29,1009,19,SE,19.22,0,0,Sunday,No
20396,2012,4,29,19,1,136,2,36,1009,17,SE,21.01,0,0,Sunday,No
20397,2012,4,29,20,1,28,2,38,1010,16,SE,22.8,0,0,Sunday,No
20398,2012,4,29,21,1,57,3,44,1010,15,SE,24.59,0,0,Sunday,No
20399,2012,4,29,22,1,76,3,44,1011,15,SE,25.48,0,0,Sunday,No
20400,2012,4,29,23,1,149,5,54,1011,14,SE,27.27,0,0,Sunday,No
20401,2012,4,30,0,1,113,10,81,1011,13,SE,30.4,0,0,Monday,No
20402,2012,4,30,1,1,68,11,93,1011,12,SE,32.19,0,0,Monday,No
20403,2012,4,30,2,1,96,11,93,1010,12,SE,33.98,0,0,Monday,No
20404,2012,4,30,3,1,434,11,93,1010,12,cv,0.45,0,0,Monday,No
20405,2012,4,30,4,1,64,10,93,1010,11,cv,0.9,0,0,Monday,No
20406,2012,4,30,5,1,364,10,100,1010,10,SE,0.89,0,0,Monday,No
20407,2012,4,30,6,1,330,10,100,1010,10,cv,0.45,0,0,Monday,No
20408,2012,4,30,7,1,371,12,100,1010,12,SE,1.79,0,0,Monday,No
20409,2012,4,30,8,1,357,12,93,1010,13,SE,3.58,0,0,Monday,Yes
20410,2012,4,30,9,1,56,11,82,1010,14,SE,5.37,0,0,Monday,Yes
20411,2012,4,30,10,1,96,12,82,1010,15,SE,7.16,0,0,Monday,Yes
20412,2012,4,30,11,1,485,12,72,1010,17,cv,1.79,0,0,Monday,Yes
20413,2012,4,30,12,1,63,12,67,1009,18,cv,3.58,0,0,Monday,Yes
20414,2012,4,30,13,1,52,12,63,1009,19,cv,5.37,0,0,Monday,Yes
20415,2012,4,30,14,1,276,11,56,1009,20,SE,1.79,0,0,Monday,Yes
20416,2012,4,30,15,1,40,11,52,1008,21,NE,1.79,0,0,Monday,Yes
20417,2012,4,30,16,1,151,12,56,1008,21,NE,4.92,0,0,Monday,Yes
20418,2012,4,30,17,1,25,12,59,1008,20,SE,1.79,0,0,Monday,Yes
20419,2012,4,30,18,1,33,13,68,1008,19,cv,0.89,0,0,Monday,No
20420,2012,4,30,19,1,76,13,72,1009,18,NE,0.89,0,0,Monday,No
20421,2012,4,30,20,1,485,12,72,1010,17,NE,1.78,0,0,Monday,No
20422,2012,4,30,21,1,58,13,82,1011,16,NE,2.67,0,0,Monday,No
20423,2012,4,30,22,1,378,13,82,1011,16,NE,3.56,0,0,Monday,No
20424,2012,4,30,23,1,68,14,93,1011,15,NE,4.45,0,0,Monday,No
20425,2012,5,1,0,1,70,13,87,1011,15,cv,0.45,0,0,Tuesday,No
20426,2012,5,1,1,1,434,14,93,1011,15,NW,0.89,0,0,Tuesday,No
20427,2012,5,1,2,1,157,13,93,1011,14,NW,1.78,0,0,Tuesday,No
20428,2012,5,1,3,1,379,12,87,1011,14,NW,2.67,0,0,Tuesday,No
20429,2012,5,1,4,1,175,12,93,1011,13,NW,4.46,0,0,Tuesday,No
20430,2012,5,1,5,1,308,12,93,1011,13,NW,6.25,0,0,Tuesday,No
20431,2012,5,1,6,1,169,12,93,1012,13,NW,8.04,0,0,Tuesday,No
20432,2012,5,1,7,1,56,13,87,1012,15,NW,9.83,0,0,Tuesday,No
20433,2012,5,1,8,1,214,12,72,1013,17,cv,0.89,0,0,Tuesday,Yes
20434,2012,5,1,9,1,115,12,63,1014,19,SE,1.79,0,0,Tuesday,Yes
20435,2012,5,1,10,1,30,12,56,1014,21,SE,3.58,0,0,Tuesday,Yes
20436,2012,5,1,11,1,143,14,60,1014,22,SE,8.5,0,0,Tuesday,Yes
20437,2012,5,1,12,1,29,15,60,1014,23,SE,12.52,0,0,Tuesday,Yes
20438,2012,5,1,13,1,81,13,53,1013,23,SE,17.44,0,0,Tuesday,Yes
20439,2012,5,1,14,1,35,13,53,1013,23,SE,22.36,0,0,Tuesday,Yes
20440,2012,5,1,15,1,16,14,60,1012,22,SE,26.38,0,0,Tuesday,Yes
20441,2012,5,1,16,1,131,12,53,1011,22,SE,31.3,0,0,Tuesday,Yes
20442,2012,5,1,17,1,88,13,56,1011,22,SE,35.32,0,0,Tuesday,Yes
20443,2012,5,1,18,1,85,12,56,1010,21,SE,38.45,0,0,Tuesday,No
20444,2012,5,1,19,1,43,9,46,1010,21,SE,41.58,0,0,Tuesday,No
20445,2012,5,1,20,1,76,10,52,1011,20,SE,43.37,0,0,Tuesday,No
20446,2012,5,1,21,1,68,10,52,1011,20,SE,45.16,0,0,Tuesday,No
20447,2012,5,1,22,1,64,9,52,1011,19,SE,46.95,0,0,Tuesday,No
20448,2012,5,1,23,1,81,10,59,1011,18,SE,48.74,0,0,Tuesday,No
20449,2012,5,2,0,1,185,9,59,1010,17,cv,0.89,0,0,Wednesday,No
20450,2012,5,2,1,1,82,8,58,1010,16,SE,1.79,0,0,Wednesday,No
20451,2012,5,2,2,1,140,9,67,1009,15,SE,3.58,0,0,Wednesday,No
20452,2012,5,2,3,1,185,10,76,1010,14,cv,0.89,0,0,Wednesday,No
20453,2012,5,2,4,1,96,10,76,1009,14,SE,0.89,0,0,Wednesday,No
20454,2012,5,2,5,1,38,10,87,1009,12,SE,1.78,0,0,Wednesday,No
20455,2012,5,2,6,1,195,11,93,1009,12,cv,0.45,0,0,Wednesday,No
20456,2012,5,2,7,1,132,12,82,1010,15,cv,0.9,0,0,Wednesday,No
20457,2012,5,2,8,1,397,13,72,1010,18,cv,1.79,0,0,Wednesday,Yes
20458,2012,5,2,9,1,183,11,52,1010,21,NW,1.79,0,0,Wednesday,Yes
20459,2012,5,2,10,1,103,11,46,1009,23,NW,3.58,0,0,Wednesday,Yes
20460,2012,5,2,11,1,36,12,44,1009,25,SE,1.79,0,0,Wednesday,Yes
20461,2012,5,2,12,1,48,10,32,1008,28,cv,3.13,0,0,Wednesday,Yes
20462,2012,5,2,13,1,3,6,22,1007,30,NW,3.13,0,0,Wednesday,Yes
20463,2012,5,2,14,1,25,3,16,1006,31,NW,7.15,0,0,Wednesday,Yes
20464,2012,5,2,15,1,34,6,20,1005,31,SE,4.02,0,0,Wednesday,Yes
20465,2012,5,2,16,1,75,6,20,1005,31,SE,8.04,0,0,Wednesday,Yes
20466,2012,5,2,17,1,66,8,25,1005,30,SE,12.06,0,0,Wednesday,Yes
20467,2012,5,2,18,1,6,8,28,1005,28,SE,16.98,0,0,Wednesday,No
20468,2012,5,2,19,1,30,9,32,1005,27,SE,21,0,0,Wednesday,No
